index,;longitude;latitude;f1;f2;f3;f4;f5;f6;t1
8985;13,87;52,07;16;712;355;162;2,56;147;150000
8986;13,88;52,03;35;952;949;261;2,4297;271;147200
8987;13,77;52,19;38;989;691;204;3,2632;246;180900
8988;13,74;52,05;37;2483;1072;445;3,0721;459;108100
8989;13,74;52,06;33;2544;1035;492;4,475;500;314800
8990;14,03;52,11;9;525;1257;165;3,375;171;165300
8991;14,04;52,12;18;1284;990;289;4,0179;283;195800
8992;14,04;52,11;36;1018;1307;292;2,1453;305;162100
8993;14,07;52,12;49;1325;764;282;3,3125;277;118000
8994;13,96;51,9;4;9153;3775;1698;4,955;1866;241500
8995;14,06;51,83;29;570;244;72;12,3292;76;416700
8996;14,07;51,83;23;3532;1885;758;2,5904;756;71400
8997;14,03;51,85;6;7995;4771;1376;4,7068;1458;184300
8998;14,01;51,91;37;1426;689;261;5,5284;259;331000
8999;13,95;52,02;35;1130;543;184;4,3897;192;190600
9000;13,9;51,96;16;348;123;54;2,0938;99;87500
9001;13,9;51,98;52;3771;1575;921;3,5655;1017;427300
9002;13,88;52,01;38;1723;711;353;3,0673;394;218400
9003;13,89;52;41;880;322;126;8,3252;129;452600
9004;14,04;51,98;33;2573;1084;443;4,2417;436;294100
9005;13,9;51,97;25;1354;596;220;6,629;192;352400
9006;13,84;52,23;12;1592;969;233;6,1576;242;248700
9007;14,08;51,81;16;4595;2849;1197;2,478;1341;185600
9008;14,08;51,82;31;2155;1858;437;2,652;522;159800
9009;14,07;51,82;36;1176;1267;292;1,6382;309;105000
9010;13,87;51,91;27;1401;1306;286;2,5809;294;83200
9011;13,88;51,99;28;822;627;192;3,4583;205;166300
9012;13,86;52,02;35;1728;1161;420;3,725;442;310000
9013;13,89;52,1;45;2019;1104;407;3,1691;394;108700
9014;13,89;51,96;45;1345;749;327;2,8007;356;210900
9015;14,06;52,12;10;1879;1376;337;1,9911;387;67500
9016;14,14;52,1;49;2244;1948;423;4,7639;442;251500
9017;14,04;51,97;48;3136;1443;877;1,9034;926;123900
9018;13,43;51,8;35;1227;548;207;4,875;236;336700
9019;14;51,91;37;1655;841;355;1,6932;393;78400
9020;13,94;51,91;7;5747;2578;1147;3,3281;1307;122200
9021;13,97;51,9;24;1608;592;314;5,0926;314;390500
9022;13,85;52,03;11;7035;3525;1387;3,4827;1455;93600
9023;13,84;52,08;14;3998;1509;665;3,4138;711;126700
9024;13,87;52,08;32;2892;1580;484;3,7784;521;164500
9025;13,86;52,08;17;512;314;140;1,5625;129;108300
9026;13,83;52,08;35;2604;1465;470;4,4896;495;184600
9027;13,79;52,07;34;878;372;167;4,0417;160;232100
9028;13,85;52,08;15;4058;1580;473;7,5;511;316400
9029;13,88;52,09;36;4569;1950;819;4,65;824;206800
9030;13,8;52,04;30;1461;1014;345;2,4667;341;106000
9031;13,82;52,01;33;2867;1774;705;2,9292;786;183400
9032;13,89;52,04;15;3456;1527;535;6,3256;545;368000
9033;13,94;51,92;24;2826;1738;546;6,0494;547;240400
9034;13,92;52,05;46;1249;1607;331;2,0703;357;114800
9035;13,91;52,05;23;2281;1164;420;3,5347;408;101200
9036;13,9;52,05;43;1823;2339;560;1,6792;600;130600
9037;13,89;52,02;26;1394;990;315;4,8862;238;195000
9038;13,87;52,02;31;1633;944;300;3,3977;316;158700
9039;13,86;52,01;41;395;549;184;2,375;164;175000
9040;13,87;52,01;19;2283;1184;453;1,2227;634;76800
9041;13,86;52;16;2777;1432;500;2,5592;503;75900
9042;13,87;52;28;1437;806;338;1,6078;400;125000
9043;13,86;52,03;19;322;191;102;2,5833;112;500001
9044;13,85;52;48;2381;859;306;8,0257;345;500001
9045;13,87;51,99;16;719;801;218;2,3942;225;133300
9046;13,99;52,19;46;30;13;5;15,0001;4;500001
9047;13,86;51,98;14;1744;1494;531;3,2171;536;230800
9048;13,87;51,98;17;6425;3934;1238;5,1228;1268;237600
9049;13,86;51,96;18;9576;3486;1380;7,0895;1455;306900
9050;13,86;51,99;36;1492;1041;270;4,0677;282;165800
9051;13,96;51,88;33;1700;981;362;4,5461;369;194000
9052;13,81;52,07;14;2073;1107;330;6,7093;343;311200
9053;13,9;52,04;36;806;446;153;4,5221;147;151300
9054;14,08;51,92;50;3233;1223;837;1,2041;968;168100
9055;14,09;51,9;39;1874;822;377;2,5038;411;68300
9056;13,74;51,82;8;4983;2510;725;6,9454;754;276500
9057;14,02;51,98;37;1286;1047;249;4,2019;255;140100
9058;13,86;51,82;25;2321;1434;386;3,5341;398;120800
9059;14,02;51,9;9;981;596;156;3,1832;169;157400
9060;14,01;51,9;36;1394;761;262;4,9485;254;217100
9061;13,49;51,99;39;1181;901;281;1,4866;310;237500
9062;13,78;51,85;30;2601;1702;506;2,08;534;56600
9063;13,8;51,86;6;2992;3800;1130;2,246;1194;183300
9064;14,05;52,04;38;1383;649;232;5,0194;238;148900
9065;14,02;52,08;16;2849;1508;478;3,4074;506;72700
9066;13,85;51,91;16;3769;1986;815;3,9712;839;187500
9067;13,86;51,84;19;2207;1481;520;1,3194;565;81400
9068;13,84;51,93;14;3732;1277;775;2,5658;846;208000
9069;13,69;51,91;14;2598;1584;703;4,0417;759;180900
9070;13,75;51,93;16;4928;2132;853;2,7983;960;112500
9071;13,92;51,91;24;5321;4011;1047;4,3882;1063;189300
9072;13,94;51,89;23;3114;2045;577;3,75;610;211900
9073;13,9;51,92;14;2672;1113;318;12,1579;335;500001
9074;13,97;51,89;20;1402;676;236;3,7426;236;135500
9075;13,99;51,89;22;3382;2688;784;3,875;800;164700
9076;13,98;51,89;18;902;771;174;2,2083;195;55000
9077;13,95;51,9;32;1489;774;267;3,275;306;103500
9078;13,98;51,88;40;1802;2096;468;2,3542;496;97900
9079;13,96;51,89;30;1039;606;274;3,125;303;343800
9080;14,02;51,89;28;3042;1964;703;2,4141;729;137500
9081;14,01;51,89;16;4637;2476;878;4,0568;941;225200
9082;13,99;51,88;40;299;163;70;3,0125;68;166100
9083;13,51;52,03;30;5201;2961;1064;3,2661;1104;140400
9084;13,72;51,84;21;2876;2487;795;2,2007;802;112800
9085;13,93;51,95;35;1675;1131;316;1,6722;373;59100
9086;13,92;51,93;42;1766;1084;323;2,3295;344;74400
9087;13,86;51,83;28;1072;692;321;2,1357;331;187500
9088;13,75;51,81;32;5482;3426;1117;3,2943;1251;204400
9089;13,67;51,9;21;4578;2818;900;3,1458;927;187700
9090;13,87;51,93;24;2104;1181;414;3,8365;421;250900
9091;13,75;51,84;52;1436;1688;662;1,5156;738;237500
9092;13,84;51,82;33;1470;1222;301;1,8163;330;57400
9093;13,81;51,82;39;1322;642;292;2,4519;283;85100
9094;13,64;51,9;36;1962;786;315;5,62;325;239600
9095;13,67;51,91;11;5785;2760;985;4,693;1035;232200
9096;13,59;51,9;16;2035;1118;503;3,2546;564;187500
9097;13,6;51,86;15;2655;1200;432;3,5179;493;107200
9098;13,87;51,82;39;1553;1449;341;1,4419;363;45500
9099;13,87;51,84;33;2161;1235;383;5,6454;383;202800
9100;13,87;51,81;24;2739;1171;413;4,8155;414;162900
9101;13,77;51,8;26;1930;307;138;2,6023;391;139300
9102;13,96;51,83;17;2975;1465;577;5,8779;608;362200
9103;14,07;52,04;25;2696;1296;514;4,0798;496;179200
9104;14;52,09;30;1509;967;278;1,7798;308;65900
9105;13,94;52,04;36;2873;850;379;8,153;420;500001
9106;14,07;52,1;24;962;492;155;7,2861;146;328000
9107;13,86;52,05;52;2035;2589;438;3,5349;459;193600
9108;13,87;52,05;29;3497;2994;919;1,8109;1096;137500
9109;13,96;52,08;37;2372;1056;419;3,7583;444;145500
9110;13,98;52,09;21;1343;462;193;5,8995;183;189900
9111;13,63;52,12;31;3731;2313;801;3,2237;853;218200
9112;13,98;52,12;16;1592;1039;351;3,6364;369;207000
9113;14,01;52,11;30;2261;929;383;4,2841;443;213400
9114;14,02;51,87;45;1423;822;276;2,4519;278;98100
9115;14,03;51,87;31;1223;1067;245;2,8558;330;100000
9116;14,06;51,87;36;1717;902;368;1,4868;417;113200
9117;14,1;51,84;31;1960;1356;356;4,0625;380;225900
9118;14,05;51,88;18;3117;904;368;6,7587;475;388500
9119;14,08;51,83;26;2528;2677;512;4,1165;511;164900
9120;14,09;51,86;17;5273;2446;1199;1,9362;1177;89900
9121;14,06;51,96;36;1446;1286;314;2,7083;316;103600
9122;13,57;51,98;17;4924;3080;1182;3,168;1247;189400
9123;13,45;51,94;16;2716;898;500;2,2536;546;201200
9124;13,63;51,94;42;2076;1641;436;2,2326;462;149200
9125;14,05;51,81;5;4222;2024;646;5,8703;712;500001
9126;13,99;51,84;35;1469;1285;308;3,9219;306;159500
9127;14,01;51,84;31;5524;2848;879;5,5592;914;229900
9128;14,02;51,84;24;2162;1468;441;3,1857;459;98300
9129;14,02;51,85;9;3079;1562;512;5,1041;519;172900
9130;14,03;51,86;47;825;416;173;2,3333;187;133300
9131;14,07;51,85;33;1043;425;148;4,8702;157;235600
9132;14,01;51,86;9;2524;1139;362;6,2516;352;159300
9133;14,02;51,86;41;1659;1391;447;1,3527;466;61200
9134;13,99;51,85;32;1751;819;323;6,7105;328;339000
9135;14,08;51,86;41;2584;1058;668;3,2061;743;370000
9136;14,06;51,84;29;2278;765;322;4,6379;397;348200
9137;14,01;51,85;42;3008;1817;664;3,371;659;165000
9138;14,03;51,84;7;586;232;107;5,2077;118;181300
9139;13,65;51,93;18;1703;354;163;3,6563;360;146900
9140;13,68;52,07;19;1396;940;309;1,5208;336;70300
9141;14,03;51,9;31;40;25;7;2,125;8;375000
9142;13,73;52,23;18;6355;2304;972;6,0281;1100;321100
9143;13,91;51,95;13;1524;940;308;5,1337;286;154800
9144;13,91;51,96;45;2170;1043;394;5,6921;401;269000
9145;13,92;51,97;7;10665;4917;2424;2,3171;2576;159500
9146;13,92;51,96;26;90;47;18;1,125;18;87500
9147;14,06;51,82;42;3592;1625;665;3,2434;703;179900
9148;14,05;51,82;42;1472;768;309;3,4643;310;160900
9149;14,05;51,83;36;1721;710;282;10,1768;264;500001
9150;14,06;51,93;22;312;583;119;1,9423;107;98400
9151;13,69;51,94;26;1708;911;290;4,0227;299;99800
9152;13,75;51,94;34;1290;867;241;5,5486;220;218100
9153;13,78;51,93;36;3228;1305;520;5,1695;543;397000
9154;13,69;51,92;47;1147;1097;307;2,6384;297;162900
9155;13,62;51,92;45;1552;785;316;3,7411;315;235500
9156;13,61;51,92;32;1625;1212;327;2,7596;335;82200
9157;13,66;51,92;20;2281;1545;481;2,5735;444;130500
9158;14,09;51,87;38;5054;2366;1103;2,9422;1168;289400
9159;14,08;51,87;44;1325;669;253;4,4211;245;324000
9160;14,1;51,87;31;1301;1952;377;2,1466;403;100800
9161;13,42;52,06;26;1058;891;243;3,6422;232;120600
9162;14,04;52,08;36;1526;696;263;3,5089;256;261900
9163;13,83;52,01;42;1073;804;226;3,75;220;172600
9164;13,91;52,11;37;1785;1155;403;4,7984;360;175800
9165;13,94;52,12;26;3165;2447;752;1,5908;806;78600
9166;13,97;52,11;2;556;179;54;8,4411;63;500001
9167;13,96;52,12;31;5297;1986;657;8,6454;664;483500
9168;13,76;52,01;11;3170;1418;432;7,5118;420;361900
9169;13,58;52,04;52;2401;812;328;6,8322;346;394100
9170;13,48;52,05;40;1411;609;296;1,9375;284;67700
9171;13,69;52,05;28;5015;3900;1029;1,2269;1240;181900
9172;13,66;52,09;52;2010;908;326;6,9135;;374000
9173;13,52;51,99;39;3278;1321;617;6,2917;632;465700
9174;13,56;51,9;49;1852;1615;447;3,495;429;217800
9175;14,01;51,88;50;1757;2080;488;1,7225;522;180000
9176;13,93;52,1;16;2753;1414;459;3,8323;494;128300
9177;13,86;51,93;24;2159;1141;355;3,9853;369;90400
9178;14,03;51,94;19;3056;1561;740;3,1369;759;196900
9179;14,02;51,94;34;4183;1891;669;3,2216;;98100
9180;14,06;51,89;32;1122;557;223;3,5388;233;407000
9181;14,05;51,89;26;2339;1283;654;3,162;704;415000
9182;14,03;51,89;44;2731;1396;555;4,1771;577;219100
9183;14,09;51,85;24;950;383;182;3,0694;183;125000
9184;13,94;51,95;12;535;1194;365;1,2012;328;275000
9185;13,72;52,08;36;2242;2052;447;3,4464;448;113000
9186;13,54;52,07;44;2035;1030;453;1,4661;476;65200
9187;13,88;52,02;43;3215;2400;625;1,4625;725;54400
9188;13,57;52,13;6;1954;1584;496;3,1621;534;131000
9189;13,56;52,12;49;1962;1329;457;3,2898;435;200000
9190;13,84;51,95;47;1058;1097;274;2,881;295;183300
9191;13,9;51,99;37;2381;1235;499;3,7941;575;247800
9192;13,79;52,13;20;2673;1282;514;2,4605;538;105900
9193;13,83;52,09;37;1745;1022;368;4,0536;365;171400
9194;14,01;52,05;17;3145;1432;559;2,7201;621;117500
9195;13,94;51,9;5;4505;1917;775;4,0144;834;126600
9196;13,95;51,91;41;1608;676;267;4,6125;269;361700
9197;14;51,9;39;1306;1332;331;1,9564;345;92200
9198;13,64;52,13;16;5203;2515;862;4,105;;174400
9199;13,96;51,84;20;14291;5452;1875;9,1232;1934;472000
9200;13,96;52,02;18;4486;1600;697;3,8651;723;189700
9201;13,96;52,03;17;1457;591;235;5,5785;289;284100
9202;13,84;52,06;48;2408;1005;497;3,5213;536;458600
9203;13,94;52,01;31;1949;986;322;4,6349;344;196200
9204;13,97;52,01;46;1637;714;297;2,1818;338;75300
9205;13,95;52,01;37;1159;740;243;4,9107;238;179600
9206;13,95;52;12;2228;1122;488;4,0385;479;350000
9207;13,97;52,02;29;1649;671;264;3,0602;342;69800
9208;13,96;52;26;5166;2738;1239;3,3565;1313;360800
9209;13,97;52;15;1575;716;259;5,3409;262;244600
9210;13,94;52;28;3513;1658;598;3,8095;634;119900
9211;13,4;52,1;52;1389;514;202;7,0897;191;446200
9212;13,93;51,92;17;2756;1986;530;3,2234;557;82000
9213;13,95;51,93;20;1975;703;292;8,5491;306;410300
9214;14,03;52,13;36;839;1079;245;1,7463;250;158300
9215;13,78;51,86;33;726;351;147;3,1458;168;270500
9216;13,74;51,81;32;1815;1715;475;1,7244;488;111200
9217;13,41;52,01;19;3369;1834;646;3,7672;673;173800
9218;14;51,88;14;3348;1756;557;3,5987;619;91400
9219;13,77;52,02;35;1770;1083;355;5,0483;362;221000
9220;13,8;52,01;29;3416;2223;728;3,5109;790;186000
9221;14,09;52,11;52;4076;1800;815;2,7054;920;182300
9222;13,97;52,12;13;1473;597;228;4,2917;265;121300
9223;13,99;52,12;22;2300;1625;542;2,78;539;196300
9224;14,01;52,12;35;1012;633;240;2,0324;245;55500
9225;14;52,12;45;1764;679;334;3,2021;401;222100
9226;14,08;52,11;34;2516;1317;594;2,2308;611;125900
9227;13,97;51,91;27;2587;1500;623;1,837;729;175000
9228;13,98;51,9;52;1678;1220;357;2,5809;386;255300
9229;13,98;51,91;28;699;432;168;2,1875;180;81900
9230;13,99;51,9;31;1535;1291;340;2,9375;369;174000
9231;13,96;51,91;15;3148;3556;1037;3,0466;1116;159600
9232;13,96;51,92;52;2449;916;316;8,1194;312;471600
9233;13,98;51,93;31;834;616;211;1,6602;229;61200
9234;13,97;51,92;17;3344;1624;536;3,8952;570;95300
9235;13,99;51,93;9;1344;530;265;5,0731;279;185100
9236;14;51,92;5;8149;2933;1616;3,6788;1913;178800
9237;13,96;51,93;16;2969;1594;465;4,5221;514;168300
9238;13,99;51,92;37;542;355;118;5,5133;105;227300
9239;13,97;51,93;43;1226;491;205;4,9286;244;307000
9240;13,95;51,92;30;1851;631;236;10,1007;238;500001
9241;14,08;51,93;15;1905;1258;388;3,33;416;127900
9242;14,09;51,94;15;2407;1591;506;3,0513;589;148100
9243;14,08;51,97;44;1186;687;234;3,4167;225;160700
9244;14,07;51,97;28;3801;1654;571;4,375;622;193300
9245;13,95;52,06;11;8039;3445;1571;4,1678;1717;190900
9246;13,78;51,96;40;802;445;143;4,0446;149;196300
9247;13,8;51,96;19;2405;1855;621;2,3111;661;255400
9248;14,05;51,95;27;3900;1549;761;2,7788;776;115700
9249;13,95;52,15;25;6191;2297;1023;6,4246;1081;446700
9250;13,99;52,18;2;30450;9419;3197;4,5936;5033;174300
9251;13,98;51,85;45;2423;873;438;3,7167;466;131900
9252;14;51,84;37;1402;722;251;6,4781;254;269000
9253;14,01;51,83;40;2077;1454;385;2,0074;435;57000
9254;13,72;52,11;44;2655;1102;489;3,6759;514;368800
9255;14,04;52,16;34;4493;2335;779;3,1635;838;74300
9256;14,09;51,83;14;2677;1288;375;6,0497;368;177500
9257;14;52,21;19;99;51;22;1,7292;26;137500
9258;14,04;51,88;29;1617;758;246;7,7932;235;469900
9259;14,02;51,83;52;843;333;151;4,5192;160;446000
9260;14,03;51,83;33;2731;1263;445;4,5568;456;175300
9261;14,04;51,84;32;3233;1678;545;5,0025;553;234900
9262;14,04;51,83;38;2182;1141;379;4,2865;409;221100
9263;13,53;51,8;36;3215;1710;539;5,5126;529;248400
9264;13,47;51,82;34;2389;1560;514;4,8333;521;225400
9265;13,41;52,21;17;3308;1587;632;3,2727;720;176000
9266;13,91;52;4;18;8;6;1,625;3;275000
9267;13,8;51,9;37;2524;999;417;7,9892;398;500001
9268;13,62;51,85;31;3395;1886;737;4,4118;742;174400
9269;13,44;51,97;17;2279;1200;420;2,7461;448;70000
9270;13,81;52,01;22;1432;746;296;2,0227;335;55000
9271;13,43;52,18;35;1366;2160;497;2,2059;496;150000
9272;13,43;52,17;36;1493;989;293;3,5272;316;213700
9273;13,42;52,18;36;1727;952;337;4,7917;340;316000
9274;13,62;52,2;14;3249;1929;838;2,8588;937;92500
9275;14,03;52;17;1951;681;350;2,7275;368;500001
9276;14,04;51,99;20;3000;1207;491;4,6406;525;217500
9277;13,91;51,98;5;2262;1016;402;6,065;427;315500
9278;13,57;52,15;32;964;623;201;3,0917;198;88900
9279;13,56;52,15;22;2329;1456;381;3,7933;419;131000
9280;13,98;51,81;35;708;471;153;3,2;145;197400
9281;14,01;51,82;18;6235;4127;1162;3,0704;1233;151600
9282;13,55;52,11;21;3465;2292;628;3,3553;639;113500
9283;13,43;51,86;32;1819;1679;360;3,5562;386;146000
9284;13,97;51,85;52;2676;1181;537;3,6058;557;213100
9285;13,88;51,98;14;3676;1176;614;3,9464;720;171900
9286;13,86;51,97;52;661;392;244;0,957;316;60000
9287;13,85;51,96;18;2581;1375;503;2,8446;499;100500
9288;13,85;51,97;36;2785;1275;527;2,3015;577;156800
9289;13,95;52,1;37;1965;796;335;3,625;364;83400
9290;13,88;52,05;37;1157;983;306;2,0972;332;117000
9291;13,87;52,04;45;2092;1190;429;3,8021;451;323000
9292;13,78;51,88;13;3995;1969;607;5,0164;605;165200
9293;13,47;52,23;52;1438;1018;399;2,2188;472;306700
9294;13,47;52,24;19;2232;1149;417;3,1534;448;324400
9295;13,67;52,15;48;1111;421;202;3,2813;229;268100
9296;14,02;52,15;35;2228;1567;449;1,4455;476;54100
9297;14,05;52,13;26;2343;1221;372;4,3601;371;144900
9298;14,02;52,13;44;2304;986;379;4,652;384;387100
9299;13,92;51,89;34;1740;1249;375;4,1552;387;233900
9300;13,93;51,91;38;1276;955;287;2,0096;314;155700
9301;13,97;52,09;17;2612;832;564;2,6759;582;120600
9302;13,97;52,08;18;2321;803;341;10,1854;358;426000
9303;13,6;52,2;21;2106;867;380;1,9913;410;95300
9304;14,01;51,96;38;1901;1099;406;2,7661;392;113900
9305;13,65;51,95;14;3965;1945;733;2,6906;804;95300
9306;13,99;52,03;16;1612;567;208;10,5793;221;500001
9307;13,9;52,07;44;1446;721;243;4,7308;250;352200
9308;13,84;52;18;2737;1128;533;2,8;589;72000
9309;13,84;52,01;16;2692;1674;681;2,6763;749;191100
9310;13,85;52,01;19;2020;1341;360;1,7;416;69000
9311;13,85;52,02;20;3244;1769;469;5,9214;520;224000
9312;13,84;52,02;36;1119;414;150;5,8336;144;283300
9313;13,48;52,06;35;3414;1761;522;3,9922;580;129800
9314;14,07;52,01;17;2721;1672;492;2,9798;477;204800
9315;14,01;52,2;12;3653;3215;854;2,8681;993;114200
9316;13,47;52,21;19;1048;493;184;2,2917;262;118200
9317;14,03;52,04;34;2629;966;375;10,1241;369;500001
9318;13,43;51,81;30;2099;1156;401;2,8036;406;152300
9319;13,56;51,91;32;2885;1509;590;3,1795;595;125600
9320;13,44;51,88;34;3426;1938;647;2,8994;623;66000
9321;13,41;51,85;24;1328;1012;306;4,2813;290;189500
9322;13,46;51,87;52;1877;712;398;3,9722;427;290900
9323;13,59;52,11;11;72;150;20;2,625;16;250000
9324;13,89;52,15;18;9963;5613;1946;3,8171;2031;187200
9325;13,85;52,11;52;3065;1405;606;3,7813;622;275900
9326;13,42;52,15;46;2217;1107;527;2,8009;544;192600
9327;13,61;51,95;21;3302;1413;520;4,375;557;180400
9328;13,74;52,12;43;1257;671;263;2,875;311;280600
9329;13,64;52,22;5;2090;1911;482;2,4318;469;86100
9330;13,92;52,22;20;1309;514;172;10,9506;184;475800
9331;13,46;52,24;20;5949;2593;1337;3,8576;1417;318600
9332;13,83;51,84;35;1673;1041;413;1,375;426;57500
9333;14,03;52,02;19;1668;841;283;2,1336;324;75000
9334;13,62;51,93;35;1755;774;290;5,0861;322;296700
9335;13,58;52,05;23;951;806;222;1,7734;235;41400
9336;13,52;52,17;48;2181;1041;379;3,7361;419;320200
9337;13,99;52,15;4;1658;676;278;3,5714;301;149500
9338;13,61;52,23;37;1175;951;267;2,875;260;57700
9339;13,85;52,67;36;2501;1031;422;4,75;443;442100
9340;13,39;52,64;18;2700;1042;744;3,1364;937;150000
9341;13,4;52,65;33;1143;508;174;4,9107;172;279900
9342;13,4;52,66;28;238;142;31;0,4999;58;500001
9343;13,41;52,65;18;4334;1777;661;6,0653;641;105300
9344;13,86;52,49;47;3457;1700;579;3,5164;622;226500
9345;13,89;52,64;28;5956;3571;1549;3,1864;1612;272800
9346;13,9;52,65;33;45;34;10;5,2949;11;350000
9347;13,9;52,64;37;4291;1941;953;1,7945;1102;106300
9348;13,83;52,61;7;23866;9873;4012;5,4032;4407;318500
9349;13,89;52,25;16;1156;455;216;7,2779;198;292900
9350;13,89;52,26;29;3334;2919;718;3,6548;712;180300
9351;13,9;52,26;42;2001;942;375;4,4453;402;255400
9352;13,92;52,26;14;1382;141;66;4,1016;242;283300
9353;13,91;52,26;52;610;406;122;1,8967;128;43800
9354;13,88;52,26;37;1629;668;266;6,1333;275;387200
9355;13,87;52,27;24;4055;2123;744;4,5224;742;142000
9356;13,84;52,28;48;1455;788;332;0,8056;354;84400
9357;13,84;52,59;21;1353;1688;367;1,9937;380;139600
9358;13,45;52,28;27;3316;2362;532;2,9569;636;65900
9359;13,51;52,27;44;2526;1423;573;2,5363;579;158800
9360;13,88;52,55;47;1631;847;315;2,5062;340;73700
9361;13,61;52,25;52;1902;1233;385;2,8295;406;132200
9362;13,73;52,33;37;2351;1591;549;1,6563;564;57200
9363;13,79;52,26;34;1345;834;290;3,7011;265;99500
9364;13,63;52,55;24;4119;1294;879;2,4123;865;86200
9365;13,62;52,56;22;3536;1650;612;4,2381;615;229300
9366;13,54;52,35;46;1480;1511;348;1,9718;358;110600
9367;13,54;52,36;35;3183;1313;487;5,9062;515;383200
9368;13,43;52,38;32;3202;1573;621;3,4449;696;292900
9369;13,74;52,41;29;1494;991;280;2,125;286;70600
9370;13,73;52,41;39;223;92;37;3,375;37;212500
9371;13,77;52,37;23;969;670;251;3,267;288;185400
9372;13,95;52,35;36;1199;485;199;5,0796;198;373400
9373;13,96;52,34;28;5022;2558;1661;2,4234;1750;218500
9374;13,94;52,36;37;3107;3456;734;2,182;903;147500
9375;13,93;52,36;30;1147;1219;210;2,0658;260;93200
9376;13,93;52,34;19;1797;1033;327;1,4911;384;59200
9377;13,88;52,28;52;1224;521;159;1,191;237;76100
9378;13,94;52,28;35;1841;783;285;2,8167;300;162100
9379;13,72;52,31;17;12689;7343;2230;3,6361;2426;157700
9380;13,66;52,27;30;2515;1327;428;2,1287;481;95000
9381;13,64;52,3;29;1960;1681;435;2,9292;415;84500
9382;13,67;52,26;31;1189;891;292;2,5536;295;50500
9383;13,67;52,25;17;1851;764;339;5,1315;344;181800
9384;13,95;52,28;17;1090;473;163;5,5061;164;231800
9385;13,86;52,26;52;2167;1095;570;2,8514;622;358700
9386;13,81;52,28;21;2534;1297;517;2,0575;554;67000
9387;13,86;52,43;26;2785;1221;422;8,1078;418;365700
9388;13,88;52,44;49;601;228;106;8,0239;95;500001
9389;13,9;52,46;50;696;382;234;2,775;311;225000
9390;13,88;52,46;5;7105;3523;1088;5,0468;1143;168800
9391;13,89;52,46;9;1608;1057;295;3,7143;297;81600
9392;13,85;52,5;17;1620;878;399;1,8042;396;109200
9393;13,87;52,37;41;1807;1628;443;2,84;442;156100
9394;13,9;52,39;35;2494;1126;624;4,0313;690;385300
9395;13,85;52,36;16;865;403;130;5,7396;123;308700
9396;13,87;52,41;38;1878;710;342;3,7731;338;161400
9397;13,87;52,42;52;3720;1424;609;3,2;707;155000
9398;13,82;52,36;44;2137;1126;439;3,4408;461;172900
9399;13,83;52,36;31;1933;1522;423;1,5781;478;119300
9400;13,79;52,38;32;3024;1323;740;3,3889;784;347900
9401;13,81;52,36;35;3997;2074;703;3,285;762;138100
9402;13,81;52,35;29;2448;894;349;7,6526;354;481300
9403;13,71;52,38;15;432;208;73;3,6125;87;100000
9404;13,72;52,37;43;2061;817;385;4,4688;437;460200
9405;13,76;52,35;48;833;652;165;2,2417;188;87900
9406;13,81;52,34;21;3891;1968;632;5,5524;616;279200
9407;13,87;52,34;41;2394;837;417;4,3889;500;380400
9408;13,9;52,34;32;1821;812;299;2,75;345;72200
9409;13,8;52,49;26;4120;2918;815;3,3107;858;69400
9410;13,8;52,48;30;2887;2806;830;2,2122;866;169400
9411;13,83;52,58;8;2482;1427;540;3,071;586;120400
9412;13,77;52,53;29;2554;2669;655;1,2176;705;61900
